article_id,start_char,end_char,source_file
755814432,1978,2004,article755814432.task1-SI.labels
755814432,2418,2537,article755814432.task1-SI.labels
755814432,3846,3937,article755814432.task1-SI.labels
755814432,3938,3961,article755814432.task1-SI.labels
999000155,2300,2344,article999000155.task1-SI.labels
999000155,466,516,article999000155.task1-SI.labels
999000155,1338,1519,article999000155.task1-SI.labels
999000155,2482,2504,article999000155.task1-SI.labels
999000155,2686,2706,article999000155.task1-SI.labels
999000155,1978,2039,article999000155.task1-SI.labels
754111899,972,978,article754111899.task1-SI.labels
715790840,1438,1483,article715790840.task1-SI.labels
715790840,1616,1846,article715790840.task1-SI.labels
715790840,1868,1907,article715790840.task1-SI.labels
715790840,1941,1956,article715790840.task1-SI.labels
715790840,2293,2319,article715790840.task1-SI.labels
715790840,2134,2245,article715790840.task1-SI.labels
771254016,1806,1820,article771254016.task1-SI.labels
771254016,1336,1343,article771254016.task1-SI.labels
771254016,1166,1173,article771254016.task1-SI.labels
771254016,1322,1331,article771254016.task1-SI.labels
771254016,1690,1695,article771254016.task1-SI.labels
771254016,1707,1716,article771254016.task1-SI.labels
771254016,1066,1072,article771254016.task1-SI.labels
771254016,1110,1118,article771254016.task1-SI.labels
111111135,3262,3319,article111111135.task1-SI.labels
111111135,4580,4590,article111111135.task1-SI.labels
111111135,543,683,article111111135.task1-SI.labels
111111135,835,844,article111111135.task1-SI.labels
111111135,1476,1483,article111111135.task1-SI.labels
111111135,1929,2341,article111111135.task1-SI.labels
111111135,2984,3018,article111111135.task1-SI.labels
111111135,3045,3084,article111111135.task1-SI.labels
111111135,6524,6539,article111111135.task1-SI.labels
111111135,6813,6839,article111111135.task1-SI.labels
111111135,7009,7036,article111111135.task1-SI.labels
111111135,4433,4498,article111111135.task1-SI.labels
111111135,7134,7152,article111111135.task1-SI.labels
702077783,342,363,article702077783.task1-SI.labels
702077783,401,475,article702077783.task1-SI.labels
702077783,233,289,article702077783.task1-SI.labels
702077783,513,525,article702077783.task1-SI.labels
702077783,1853,1917,article702077783.task1-SI.labels
702077783,291,335,article702077783.task1-SI.labels
707451080,563,579,article707451080.task1-SI.labels
707451080,614,735,article707451080.task1-SI.labels
707451080,1723,1819,article707451080.task1-SI.labels
707451080,4462,4493,article707451080.task1-SI.labels
707451080,4664,4699,article707451080.task1-SI.labels
707451080,4789,4820,article707451080.task1-SI.labels
707451080,259,276,article707451080.task1-SI.labels
707451080,351,496,article707451080.task1-SI.labels
707451080,662,688,article707451080.task1-SI.labels
707451080,1306,1337,article707451080.task1-SI.labels
707451080,1629,1656,article707451080.task1-SI.labels
707451080,1657,1721,article707451080.task1-SI.labels
707451080,2207,2240,article707451080.task1-SI.labels
707451080,2249,2273,article707451080.task1-SI.labels
707451080,2312,2360,article707451080.task1-SI.labels
707451080,3497,3542,article707451080.task1-SI.labels
707451080,3987,4075,article707451080.task1-SI.labels
707451080,4882,4898,article707451080.task1-SI.labels
707451080,5035,5079,article707451080.task1-SI.labels
707451080,5166,5219,article707451080.task1-SI.labels
707451080,5890,5993,article707451080.task1-SI.labels
707451080,5995,6131,article707451080.task1-SI.labels
770581969,78,93,article770581969.task1-SI.labels
770581969,1041,1054,article770581969.task1-SI.labels
770581969,1290,1305,article770581969.task1-SI.labels
770581969,70,77,article770581969.task1-SI.labels
786527921,827,898,article786527921.task1-SI.labels
786527921,2176,2238,article786527921.task1-SI.labels
786527921,2415,2440,article786527921.task1-SI.labels
786527921,10665,10684,article786527921.task1-SI.labels
786527921,10713,10737,article786527921.task1-SI.labels
786527921,11260,11284,article786527921.task1-SI.labels
786527921,11294,11311,article786527921.task1-SI.labels
786527921,12164,12267,article786527921.task1-SI.labels
786527921,12385,12404,article786527921.task1-SI.labels
786527921,16221,16253,article786527921.task1-SI.labels
786527921,16530,16544,article786527921.task1-SI.labels
786527921,5622,5643,article786527921.task1-SI.labels
786527921,10496,10512,article786527921.task1-SI.labels
786527921,12974,13022,article786527921.task1-SI.labels
786527921,1,16,article786527921.task1-SI.labels
786527921,259,300,article786527921.task1-SI.labels
786527921,729,736,article786527921.task1-SI.labels
786527921,1281,1329,article786527921.task1-SI.labels
786527921,1465,1480,article786527921.task1-SI.labels
786527921,1881,1904,article786527921.task1-SI.labels
786527921,1955,2170,article786527921.task1-SI.labels
786527921,2753,2765,article786527921.task1-SI.labels
786527921,3033,3065,article786527921.task1-SI.labels
786527921,5134,5376,article786527921.task1-SI.labels
786527921,5787,5810,article786527921.task1-SI.labels
786527921,6132,6149,article786527921.task1-SI.labels
786527921,6683,6695,article786527921.task1-SI.labels
786527921,6880,6908,article786527921.task1-SI.labels
786527921,7032,7051,article786527921.task1-SI.labels
786527921,7482,7583,article786527921.task1-SI.labels
786527921,7598,7633,article786527921.task1-SI.labels
786527921,8403,8449,article786527921.task1-SI.labels
786527921,8548,8566,article786527921.task1-SI.labels
786527921,7747,7771,article786527921.task1-SI.labels
786527921,8838,8856,article786527921.task1-SI.labels
786527921,8903,8923,article786527921.task1-SI.labels
786527921,9063,9078,article786527921.task1-SI.labels
786527921,9859,9869,article786527921.task1-SI.labels
786527921,9942,10004,article786527921.task1-SI.labels
786527921,10254,10267,article786527921.task1-SI.labels
786527921,10920,10973,article786527921.task1-SI.labels
786527921,11506,11530,article786527921.task1-SI.labels
786527921,12856,12878,article786527921.task1-SI.labels
786527921,13029,13062,article786527921.task1-SI.labels
786527921,13191,13235,article786527921.task1-SI.labels
786527921,13589,13733,article786527921.task1-SI.labels
786527921,13931,13982,article786527921.task1-SI.labels
786527921,14062,14097,article786527921.task1-SI.labels
786527921,14488,14500,article786527921.task1-SI.labels
786527921,14505,14550,article786527921.task1-SI.labels
786527921,14918,14942,article786527921.task1-SI.labels
786527921,15077,15112,article786527921.task1-SI.labels
786527921,16017,16053,article786527921.task1-SI.labels
786527921,16104,16121,article786527921.task1-SI.labels
786527921,16130,16177,article786527921.task1-SI.labels
786527921,16804,16827,article786527921.task1-SI.labels
786527921,16846,16868,article786527921.task1-SI.labels
786527921,16919,16949,article786527921.task1-SI.labels
786527921,8099,8114,article786527921.task1-SI.labels
786527921,14149,14328,article786527921.task1-SI.labels
771406408,708,731,article771406408.task1-SI.labels
771406408,1060,1069,article771406408.task1-SI.labels
771406408,1405,1412,article771406408.task1-SI.labels
771406408,1154,1166,article771406408.task1-SI.labels
771406408,2670,2689,article771406408.task1-SI.labels
771406408,2989,2998,article771406408.task1-SI.labels
771406408,3593,3598,article771406408.task1-SI.labels
771406408,3519,3524,article771406408.task1-SI.labels
771406408,13,26,article771406408.task1-SI.labels
771406408,59,87,article771406408.task1-SI.labels
771406408,350,363,article771406408.task1-SI.labels
771406408,476,492,article771406408.task1-SI.labels
771406408,737,793,article771406408.task1-SI.labels
771406408,1371,1385,article771406408.task1-SI.labels
771406408,1840,1851,article771406408.task1-SI.labels
771406408,1886,1889,article771406408.task1-SI.labels
771406408,1940,1987,article771406408.task1-SI.labels
771406408,1184,1195,article771406408.task1-SI.labels
788726416,4298,4312,article788726416.task1-SI.labels
788726416,53,73,article788726416.task1-SI.labels
788726416,105,122,article788726416.task1-SI.labels
788726416,124,143,article788726416.task1-SI.labels
788726416,0,23,article788726416.task1-SI.labels
788726416,559,602,article788726416.task1-SI.labels
788726416,362,492,article788726416.task1-SI.labels
788726416,678,725,article788726416.task1-SI.labels
788726416,973,1147,article788726416.task1-SI.labels
788726416,1986,2012,article788726416.task1-SI.labels
788726416,3323,3336,article788726416.task1-SI.labels
788726416,3442,3469,article788726416.task1-SI.labels
788726416,3962,4010,article788726416.task1-SI.labels
788726416,4691,4708,article788726416.task1-SI.labels
698018235,1659,1883,article698018235.task1-SI.labels
698018235,2917,3000,article698018235.task1-SI.labels
698018235,305,335,article698018235.task1-SI.labels
698018235,555,581,article698018235.task1-SI.labels
698018235,657,687,article698018235.task1-SI.labels
698018235,641,652,article698018235.task1-SI.labels
698018235,976,1049,article698018235.task1-SI.labels
698018235,1482,1493,article698018235.task1-SI.labels
698018235,3514,3649,article698018235.task1-SI.labels
698018235,3623,3649,article698018235.task1-SI.labels
698018235,1910,1919,article698018235.task1-SI.labels
698018235,2132,2410,article698018235.task1-SI.labels
698018235,2431,2460,article698018235.task1-SI.labels
698018235,2723,2730,article698018235.task1-SI.labels
698018235,3283,3380,article698018235.task1-SI.labels
761969692,601,725,article761969692.task1-SI.labels
761969692,1894,1907,article761969692.task1-SI.labels
761969692,2291,2489,article761969692.task1-SI.labels
761969692,6522,6541,article761969692.task1-SI.labels
761969692,393,404,article761969692.task1-SI.labels
761969692,482,492,article761969692.task1-SI.labels
761969692,2057,2089,article761969692.task1-SI.labels
761969692,2993,3013,article761969692.task1-SI.labels
761969692,3017,3033,article761969692.task1-SI.labels
761969692,4010,4090,article761969692.task1-SI.labels
761969692,5796,5816,article761969692.task1-SI.labels
761969692,5915,5935,article761969692.task1-SI.labels
761969692,6064,6084,article761969692.task1-SI.labels
761969692,6636,6662,article761969692.task1-SI.labels
761969692,1557,1574,article761969692.task1-SI.labels
761969692,2005,2043,article761969692.task1-SI.labels
761969692,2276,2289,article761969692.task1-SI.labels
761969692,2858,2885,article761969692.task1-SI.labels
701225819,177,187,article701225819.task1-SI.labels
701225819,2689,2694,article701225819.task1-SI.labels
701225819,2787,2792,article701225819.task1-SI.labels
701225819,2982,2991,article701225819.task1-SI.labels
701225819,77,99,article701225819.task1-SI.labels
701225819,996,1019,article701225819.task1-SI.labels
701225819,2174,2182,article701225819.task1-SI.labels
701225819,2747,2752,article701225819.task1-SI.labels
701225819,3787,3804,article701225819.task1-SI.labels
701225819,3837,3860,article701225819.task1-SI.labels
701225819,4606,4636,article701225819.task1-SI.labels
701225819,4720,4739,article701225819.task1-SI.labels
701225819,111,143,article701225819.task1-SI.labels
701225819,305,313,article701225819.task1-SI.labels
701225819,1201,1299,article701225819.task1-SI.labels
701225819,1493,1605,article701225819.task1-SI.labels
701225819,1572,1583,article701225819.task1-SI.labels
701225819,1767,1771,article701225819.task1-SI.labels
701225819,2616,2621,article701225819.task1-SI.labels
701225819,3309,3315,article701225819.task1-SI.labels
701225819,4268,4313,article701225819.task1-SI.labels
701225819,5914,5927,article701225819.task1-SI.labels
701225819,6102,6112,article701225819.task1-SI.labels
701225819,1872,1889,article701225819.task1-SI.labels
701225819,1967,1987,article701225819.task1-SI.labels
701225819,2798,2811,article701225819.task1-SI.labels
761564397,2749,2825,article761564397.task1-SI.labels
761564397,4178,4192,article761564397.task1-SI.labels
765913191,361,370,article765913191.task1-SI.labels
765913191,3844,3864,article765913191.task1-SI.labels
765913191,5077,5119,article765913191.task1-SI.labels
765913191,6575,6584,article765913191.task1-SI.labels
765913191,4502,4536,article765913191.task1-SI.labels
765913191,601,612,article765913191.task1-SI.labels
765913191,255,347,article765913191.task1-SI.labels
765913191,710,722,article765913191.task1-SI.labels
765913191,3587,3621,article765913191.task1-SI.labels
765913191,4244,4252,article765913191.task1-SI.labels
765913191,5827,5905,article765913191.task1-SI.labels
765913191,6357,6376,article765913191.task1-SI.labels
765913191,6957,6974,article765913191.task1-SI.labels
765913191,6999,7038,article765913191.task1-SI.labels
765913191,6739,6882,article765913191.task1-SI.labels
765913191,777,787,article765913191.task1-SI.labels
765913191,3422,3432,article765913191.task1-SI.labels
765913191,6979,6989,article765913191.task1-SI.labels
765913191,1461,1513,article765913191.task1-SI.labels
765913191,3730,3750,article765913191.task1-SI.labels
765913191,4891,4911,article765913191.task1-SI.labels
765913191,5596,5599,article765913191.task1-SI.labels
765913191,5800,5803,article765913191.task1-SI.labels
765913191,6527,6530,article765913191.task1-SI.labels
786919720,83,98,article786919720.task1-SI.labels
786919720,4347,4364,article786919720.task1-SI.labels
786919720,4438,4459,article786919720.task1-SI.labels
786919720,164,194,article786919720.task1-SI.labels
786919720,282,672,article786919720.task1-SI.labels
786919720,1158,1191,article786919720.task1-SI.labels
786919720,3177,3195,article786919720.task1-SI.labels
786919720,4659,4682,article786919720.task1-SI.labels
786919720,4713,4804,article786919720.task1-SI.labels
786919720,1146,1156,article786919720.task1-SI.labels
786919720,4526,4594,article786919720.task1-SI.labels
724095598,848,1011,article724095598.task1-SI.labels
724095598,210,218,article724095598.task1-SI.labels
724095598,497,517,article724095598.task1-SI.labels
724095598,1381,1394,article724095598.task1-SI.labels
706636401,3353,3363,article706636401.task1-SI.labels
706636401,3802,3966,article706636401.task1-SI.labels
706636401,992,1001,article706636401.task1-SI.labels
706636401,2911,2939,article706636401.task1-SI.labels
706636401,3724,3747,article706636401.task1-SI.labels
782017101,1282,1289,article782017101.task1-SI.labels
782017101,1453,1461,article782017101.task1-SI.labels
782017101,6893,6901,article782017101.task1-SI.labels
782017101,7156,7178,article782017101.task1-SI.labels
782017101,1690,1697,article782017101.task1-SI.labels
782017101,3309,3321,article782017101.task1-SI.labels
782017101,229,239,article782017101.task1-SI.labels
782017101,253,261,article782017101.task1-SI.labels
782017101,1149,1157,article782017101.task1-SI.labels
782017101,2333,2370,article782017101.task1-SI.labels
782017101,5633,5662,article782017101.task1-SI.labels
782017101,6583,6599,article782017101.task1-SI.labels
782017101,263,321,article782017101.task1-SI.labels
782017101,560,580,article782017101.task1-SI.labels
782017101,2253,2262,article782017101.task1-SI.labels
782017101,5285,5302,article782017101.task1-SI.labels
782017101,5753,5769,article782017101.task1-SI.labels
782017101,7450,7480,article782017101.task1-SI.labels
782017101,7573,7580,article782017101.task1-SI.labels
730149656,3428,3433,article730149656.task1-SI.labels
730149656,3486,3491,article730149656.task1-SI.labels
730149656,5251,5267,article730149656.task1-SI.labels
730149656,3017,3025,article730149656.task1-SI.labels
730149656,3526,3531,article730149656.task1-SI.labels
730149656,216,220,article730149656.task1-SI.labels
730149656,225,241,article730149656.task1-SI.labels
730149656,1742,1762,article730149656.task1-SI.labels
730149656,2379,2395,article730149656.task1-SI.labels
730149656,2639,2680,article730149656.task1-SI.labels
730149656,3371,3376,article730149656.task1-SI.labels
730149656,4647,4905,article730149656.task1-SI.labels
730149656,7,20,article730149656.task1-SI.labels
730149656,306,398,article730149656.task1-SI.labels
730149656,1493,1574,article730149656.task1-SI.labels
730149656,3070,3104,article730149656.task1-SI.labels
730149656,3832,3846,article730149656.task1-SI.labels
730149656,3851,3868,article730149656.task1-SI.labels
730149656,5049,5068,article730149656.task1-SI.labels
730149656,5147,5185,article730149656.task1-SI.labels
776373795,1044,1206,article776373795.task1-SI.labels
776373795,557,612,article776373795.task1-SI.labels
776373795,1208,1321,article776373795.task1-SI.labels
776373795,1900,1990,article776373795.task1-SI.labels
776373795,2932,2997,article776373795.task1-SI.labels
776373795,184,206,article776373795.task1-SI.labels
776373795,854,869,article776373795.task1-SI.labels
776373795,1388,1483,article776373795.task1-SI.labels
776373795,1685,1706,article776373795.task1-SI.labels
776373795,3468,3482,article776373795.task1-SI.labels
776373795,4039,4203,article776373795.task1-SI.labels
776373795,5130,5150,article776373795.task1-SI.labels
776373795,4205,4572,article776373795.task1-SI.labels
776373795,3723,3773,article776373795.task1-SI.labels
795693029,335,348,article795693029.task1-SI.labels
795693029,383,392,article795693029.task1-SI.labels
795693029,399,482,article795693029.task1-SI.labels
795693029,1436,1460,article795693029.task1-SI.labels
795693029,1969,1976,article795693029.task1-SI.labels
795693029,2170,2179,article795693029.task1-SI.labels
795693029,1980,1991,article795693029.task1-SI.labels
795693029,1995,2014,article795693029.task1-SI.labels
741655444,351,381,article741655444.task1-SI.labels
741655444,383,522,article741655444.task1-SI.labels
741655444,802,829,article741655444.task1-SI.labels
741655444,1648,1670,article741655444.task1-SI.labels
741655444,1924,1933,article741655444.task1-SI.labels
741655444,2277,2320,article741655444.task1-SI.labels
789370909,3212,3231,article789370909.task1-SI.labels
789370909,11058,11070,article789370909.task1-SI.labels
789370909,2009,2030,article789370909.task1-SI.labels
789370909,10444,10485,article789370909.task1-SI.labels
789370909,53,78,article789370909.task1-SI.labels
789370909,459,491,article789370909.task1-SI.labels
789370909,1894,1919,article789370909.task1-SI.labels
789370909,2148,2171,article789370909.task1-SI.labels
789370909,4056,4071,article789370909.task1-SI.labels
789370909,4416,4439,article789370909.task1-SI.labels
789370909,4736,4756,article789370909.task1-SI.labels
789370909,6861,6881,article789370909.task1-SI.labels
789370909,8063,8083,article789370909.task1-SI.labels
789370909,8985,9015,article789370909.task1-SI.labels
789370909,9255,9271,article789370909.task1-SI.labels
789370909,9306,9433,article789370909.task1-SI.labels
789370909,9840,9870,article789370909.task1-SI.labels
789370909,11722,11746,article789370909.task1-SI.labels
789370909,11848,11871,article789370909.task1-SI.labels
789370909,11837,11843,article789370909.task1-SI.labels
789370909,5762,5843,article789370909.task1-SI.labels
789370909,5939,6056,article789370909.task1-SI.labels
789370909,7380,7572,article789370909.task1-SI.labels
789370909,8517,8597,article789370909.task1-SI.labels
789370909,9135,9210,article789370909.task1-SI.labels
789370909,10867,10940,article789370909.task1-SI.labels
789370909,11625,11705,article789370909.task1-SI.labels
787002327,2110,2257,article787002327.task1-SI.labels
787002327,2707,2728,article787002327.task1-SI.labels
787002327,4104,4173,article787002327.task1-SI.labels
787002327,4630,4648,article787002327.task1-SI.labels
787002327,4710,4757,article787002327.task1-SI.labels
787002327,5606,5625,article787002327.task1-SI.labels
787002327,5916,5942,article787002327.task1-SI.labels
787002327,6166,6190,article787002327.task1-SI.labels
787002327,6195,6208,article787002327.task1-SI.labels
787002327,6813,7147,article787002327.task1-SI.labels
787002327,3103,3203,article787002327.task1-SI.labels
787002327,3557,3572,article787002327.task1-SI.labels
787002327,3582,3597,article787002327.task1-SI.labels
787002327,184,203,article787002327.task1-SI.labels
787002327,215,251,article787002327.task1-SI.labels
787002327,288,307,article787002327.task1-SI.labels
787002327,363,386,article787002327.task1-SI.labels
787002327,459,502,article787002327.task1-SI.labels
787002327,542,563,article787002327.task1-SI.labels
787002327,682,705,article787002327.task1-SI.labels
787002327,838,1019,article787002327.task1-SI.labels
787002327,1109,1160,article787002327.task1-SI.labels
787002327,1195,1219,article787002327.task1-SI.labels
787002327,1266,1285,article787002327.task1-SI.labels
787002327,1356,1370,article787002327.task1-SI.labels
787002327,1471,1505,article787002327.task1-SI.labels
787002327,1709,1881,article787002327.task1-SI.labels
787002327,1961,1980,article787002327.task1-SI.labels
787002327,2263,2357,article787002327.task1-SI.labels
787002327,2458,2492,article787002327.task1-SI.labels
787002327,2867,2897,article787002327.task1-SI.labels
787002327,4007,4032,article787002327.task1-SI.labels
787002327,4193,4225,article787002327.task1-SI.labels
787002327,4412,4433,article787002327.task1-SI.labels
787002327,5243,5248,article787002327.task1-SI.labels
787002327,5252,5303,article787002327.task1-SI.labels
787002327,5467,5544,article787002327.task1-SI.labels
787002327,5667,5770,article787002327.task1-SI.labels
787002327,5908,5915,article787002327.task1-SI.labels
787002327,6064,6087,article787002327.task1-SI.labels
787002327,6460,6489,article787002327.task1-SI.labels
787002327,6530,6548,article787002327.task1-SI.labels
787002327,6739,6811,article787002327.task1-SI.labels
787002327,7149,7200,article787002327.task1-SI.labels
735815503,60,176,article735815503.task1-SI.labels
735815503,29,38,article735815503.task1-SI.labels
111111111,265,323,article111111111.task1-SI.labels
111111111,1795,1935,article111111111.task1-SI.labels
111111111,149,157,article111111111.task1-SI.labels
111111111,1069,1091,article111111111.task1-SI.labels
111111111,1334,1462,article111111111.task1-SI.labels
111111111,1577,1616,article111111111.task1-SI.labels
111111111,2023,2086,article111111111.task1-SI.labels
718312499,124,231,article718312499.task1-SI.labels
736757214,0,59,article736757214.task1-SI.labels
736757214,171,181,article736757214.task1-SI.labels
736757214,115,167,article736757214.task1-SI.labels
736757214,740,759,article736757214.task1-SI.labels
696264594,388,414,article696264594.task1-SI.labels
696264594,490,520,article696264594.task1-SI.labels
696264594,899,972,article696264594.task1-SI.labels
696264594,1173,1207,article696264594.task1-SI.labels
696264594,1313,1356,article696264594.task1-SI.labels
696264594,3752,3766,article696264594.task1-SI.labels
696264594,6029,6043,article696264594.task1-SI.labels
696264594,6754,6784,article696264594.task1-SI.labels
696264594,7337,7433,article696264594.task1-SI.labels
696264594,3829,4015,article696264594.task1-SI.labels
696264594,6201,6207,article696264594.task1-SI.labels
696264594,7013,7040,article696264594.task1-SI.labels
111111122,24,49,article111111122.task1-SI.labels
111111122,170,205,article111111122.task1-SI.labels
111111122,343,356,article111111122.task1-SI.labels
111111122,449,477,article111111122.task1-SI.labels
111111122,888,956,article111111122.task1-SI.labels
111111122,1475,1522,article111111122.task1-SI.labels
111111122,1636,1655,article111111122.task1-SI.labels
111111122,3210,3224,article111111122.task1-SI.labels
111111122,3413,3440,article111111122.task1-SI.labels
111111122,3489,3519,article111111122.task1-SI.labels
111111122,3991,4046,article111111122.task1-SI.labels
111111122,4449,4468,article111111122.task1-SI.labels
111111122,5027,5059,article111111122.task1-SI.labels
111111122,5131,5140,article111111122.task1-SI.labels
111111122,5529,5653,article111111122.task1-SI.labels
111111122,5778,5797,article111111122.task1-SI.labels
111111122,5840,5921,article111111122.task1-SI.labels
111111122,5950,5981,article111111122.task1-SI.labels
111111122,6441,6451,article111111122.task1-SI.labels
111111122,6839,6868,article111111122.task1-SI.labels
999000894,94,185,article999000894.task1-SI.labels
999000894,475,627,article999000894.task1-SI.labels
999000894,740,764,article999000894.task1-SI.labels
999000894,4245,4276,article999000894.task1-SI.labels
999000894,899,910,article999000894.task1-SI.labels
999000894,4927,4932,article999000894.task1-SI.labels
999000894,5185,5194,article999000894.task1-SI.labels
999000894,5557,5572,article999000894.task1-SI.labels
729670169,1399,1417,article729670169.task1-SI.labels
729670169,1857,1886,article729670169.task1-SI.labels
694356862,71,171,article694356862.task1-SI.labels
694356862,820,830,article694356862.task1-SI.labels
694356862,2378,2399,article694356862.task1-SI.labels
694356862,4680,4691,article694356862.task1-SI.labels
694356862,270,311,article694356862.task1-SI.labels
694356862,532,574,article694356862.task1-SI.labels
694356862,713,795,article694356862.task1-SI.labels
694356862,854,922,article694356862.task1-SI.labels
694356862,2754,2768,article694356862.task1-SI.labels
694356862,5069,5184,article694356862.task1-SI.labels
694356862,5363,5430,article694356862.task1-SI.labels
729668796,2351,2361,article729668796.task1-SI.labels
729668796,68,96,article729668796.task1-SI.labels
729668796,545,585,article729668796.task1-SI.labels
729668796,1270,1353,article729668796.task1-SI.labels
729668796,2090,2115,article729668796.task1-SI.labels
729668796,3756,3776,article729668796.task1-SI.labels
729668796,2118,2184,article729668796.task1-SI.labels
729668796,3341,3418,article729668796.task1-SI.labels
729668796,3804,3940,article729668796.task1-SI.labels
729668796,296,361,article729668796.task1-SI.labels
729668796,1938,2047,article729668796.task1-SI.labels
729668796,3647,3663,article729668796.task1-SI.labels
729668796,2854,2939,article729668796.task1-SI.labels
729668796,3997,4124,article729668796.task1-SI.labels
729668796,238,251,article729668796.task1-SI.labels
729668796,476,500,article729668796.task1-SI.labels
729668796,815,828,article729668796.task1-SI.labels
729668796,1242,1266,article729668796.task1-SI.labels
729668796,3027,3081,article729668796.task1-SI.labels
729668796,4133,4142,article729668796.task1-SI.labels
741923579,3083,3111,article741923579.task1-SI.labels
741923579,3460,3527,article741923579.task1-SI.labels
741923579,1441,1653,article741923579.task1-SI.labels
741923579,2426,2763,article741923579.task1-SI.labels
741923579,2765,2862,article741923579.task1-SI.labels
741923579,1902,2063,article741923579.task1-SI.labels
741923579,3292,3313,article741923579.task1-SI.labels
741923579,3345,3354,article741923579.task1-SI.labels
741923579,3356,3368,article741923579.task1-SI.labels
741923579,3662,3691,article741923579.task1-SI.labels
741923579,3877,3924,article741923579.task1-SI.labels
731927633,2063,2092,article731927633.task1-SI.labels
731927633,2434,2444,article731927633.task1-SI.labels
731927633,2784,2797,article731927633.task1-SI.labels
731927633,3450,3514,article731927633.task1-SI.labels
731927633,962,1016,article731927633.task1-SI.labels
731927633,1019,1053,article731927633.task1-SI.labels
731927633,1190,1224,article731927633.task1-SI.labels
731927633,1226,1280,article731927633.task1-SI.labels
731927633,1973,2004,article731927633.task1-SI.labels
731927633,2237,2323,article731927633.task1-SI.labels
731927633,2798,2832,article731927633.task1-SI.labels
729303442,303,504,article729303442.task1-SI.labels
729303442,1450,1552,article729303442.task1-SI.labels
729303442,1555,1564,article729303442.task1-SI.labels
729303442,2878,2914,article729303442.task1-SI.labels
729303442,2953,3233,article729303442.task1-SI.labels
729303442,4046,4083,article729303442.task1-SI.labels
729303442,1303,1326,article729303442.task1-SI.labels
729303442,3659,3670,article729303442.task1-SI.labels
716469423,2492,2673,article716469423.task1-SI.labels
716469423,1955,2197,article716469423.task1-SI.labels
698092698,306,327,article698092698.task1-SI.labels
698092698,577,693,article698092698.task1-SI.labels
698092698,694,784,article698092698.task1-SI.labels
698092698,1997,2029,article698092698.task1-SI.labels
698092698,353,371,article698092698.task1-SI.labels
698092698,2393,2453,article698092698.task1-SI.labels
698092698,5882,5948,article698092698.task1-SI.labels
697996062,94,108,article697996062.task1-SI.labels
697996062,427,469,article697996062.task1-SI.labels
999000154,122,133,article999000154.task1-SI.labels
999000154,241,318,article999000154.task1-SI.labels
999000154,477,490,article999000154.task1-SI.labels
999000154,505,678,article999000154.task1-SI.labels
999000154,1329,1525,article999000154.task1-SI.labels
725276027,418,499,article725276027.task1-SI.labels
725276027,765,789,article725276027.task1-SI.labels
725276027,52,160,article725276027.task1-SI.labels
725276027,229,247,article725276027.task1-SI.labels
725276027,2063,2268,article725276027.task1-SI.labels
725276027,5787,5806,article725276027.task1-SI.labels
725276027,162,174,article725276027.task1-SI.labels
725276027,198,212,article725276027.task1-SI.labels
725276027,1339,1353,article725276027.task1-SI.labels
725276027,1506,1520,article725276027.task1-SI.labels
725276027,3316,3333,article725276027.task1-SI.labels
725276027,3434,3448,article725276027.task1-SI.labels
725276027,3876,3890,article725276027.task1-SI.labels
725276027,5311,5325,article725276027.task1-SI.labels
725276027,5381,5406,article725276027.task1-SI.labels
729368012,10584,10612,article729368012.task1-SI.labels
729368012,6367,6477,article729368012.task1-SI.labels
729368012,8080,8091,article729368012.task1-SI.labels
770956434,1360,1380,article770956434.task1-SI.labels
770956434,1390,1430,article770956434.task1-SI.labels
770956434,1560,1571,article770956434.task1-SI.labels
770956434,2583,2592,article770956434.task1-SI.labels
770956434,482,487,article770956434.task1-SI.labels
770956434,1659,1665,article770956434.task1-SI.labels
770956434,1925,1943,article770956434.task1-SI.labels
770956434,1945,1992,article770956434.task1-SI.labels
770956434,2176,2194,article770956434.task1-SI.labels
770956434,2884,2891,article770956434.task1-SI.labels
700662577,245,271,article700662577.task1-SI.labels
700662577,641,779,article700662577.task1-SI.labels
700662577,1385,1423,article700662577.task1-SI.labels
700662577,1570,1765,article700662577.task1-SI.labels
700662577,2777,2812,article700662577.task1-SI.labels
700662577,60,86,article700662577.task1-SI.labels
700662577,108,119,article700662577.task1-SI.labels
700662577,1217,1227,article700662577.task1-SI.labels
700662577,1907,1984,article700662577.task1-SI.labels
700662577,3515,3529,article700662577.task1-SI.labels
703806098,166,185,article703806098.task1-SI.labels
703806098,2609,2665,article703806098.task1-SI.labels
703806098,1605,1622,article703806098.task1-SI.labels
703806098,1632,1698,article703806098.task1-SI.labels
703806098,144,160,article703806098.task1-SI.labels
703806098,1435,1455,article703806098.task1-SI.labels
730865684,105,113,article730865684.task1-SI.labels
730865684,2509,2520,article730865684.task1-SI.labels
730865684,2563,2570,article730865684.task1-SI.labels
708071969,2372,2408,article708071969.task1-SI.labels
708071969,7,18,article708071969.task1-SI.labels
708071969,32,40,article708071969.task1-SI.labels
708071969,115,215,article708071969.task1-SI.labels
708071969,422,433,article708071969.task1-SI.labels
708071969,228,249,article708071969.task1-SI.labels
708071969,647,673,article708071969.task1-SI.labels
708071969,804,845,article708071969.task1-SI.labels
708071969,2021,2032,article708071969.task1-SI.labels
708071969,2455,2485,article708071969.task1-SI.labels
